OBJECTID,RID,GENERIC CASE ID,GENERIC OFFENDER ID,CHARGE NUMBER,SENTENCE YEAR,GENDER,AGE GROUP,RACE,SENTENCE TYPE,HOMICIDE TYPE,OFFENSE SEVERITY GROUP,SENTENCE IMPOSED MONTHS,SENTENCE SUSPENDED MONTHS,SENTENCE TO SERVE MONTHS,SENTENCE PROBATION MONTHS,VVCA AMT,FINE AMT,RESTITUTION AMT,FINE SUSPENDED AMT,GIS ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,SEVERITY_OF_OFFENSE,PRESENCE_OF_WITNESS,SEVERITY_OF_OFFENSE_ID,OFFENSE TYPE
20454,19824,6519232,4162396,3.1415,2011.0,M,41-50,Black,Incarceration,,M8,144.0,,12.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_20454,{BA1B9AE2-B91C-4755-A25D-1717D1441D79},,,,,felonies,Yes,22986,Weapon
10044,10321,2445727,5275843,3.1415,2015.0,F,41-50,Black,Incarceration,,M7,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_10044,{FE07EF77-C0E0-4B11-8F21-809B09E497F2},,,,,felonies,No,23891,Property
1734,1589,7539270,6828684,6.283,2019.0,M,31-40,Black,Short Split,,,216.0,18.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_1734,{1D55F183-139B-4A51-BA00-A454D054C9E4},,,,,infractions,No,54612,Violent
17328,16954,8772619,2450260,3.1415,2012.0,M,41-50,White,Incarceration,,M9,144.0,0.0,12.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_17328,{4D020142-916C-4E89-A957-631858010FE1},,,,,misdemeanours,No,23891,Other
4611,5013,5491381,2411848,3.1415,2017.0,M,31-40,Black,Incarceration,,M9,,0.0,5.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_4611,{78B864F4-7BB2-48E0-917B-50DF2DA22B7B},,,,,felonies,Yes,54612,Property
23418,23025,7993223,2490791,3.1415,2010.0,M,41-50,Black,Probation,,D2,144.0,12.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_23418,{0F270609-2B40-48FC-9394-5D2B33225C78},,,,,infractions,Yes,23891,Drug
7939,8228,2176505,3614102,6.283,2016.0,M,41-50,White,Incarceration,,M6,540.0,0.0,45.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_7939,{9E6DA21D-8094-4EDD-A713-86199F9465D5},,,,,misdemeanours,No,54612,Sex
8865,4420,7310809,8399167,3.1415,2018.0,,22-30,Black,Incarceration,,M9,48.0,0.0,,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_8865,{6A7ABA7C-FFDF-4134-B4BE-997CED58058C},,,,,infractions,No,23891,Other
6304,6598,477730,8195111,3.1415,2017.0,M,18-21,Black,Short Split,,M6,480.0,34.0,,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_6304,{08B3F4E4-5CD1-4C49-8782-CC1840E6FB26},,,,,infractions,Yes,54612,Violent
4715,4493,6326800,7627969,3.1415,2018.0,M,61-70,Black,Short Split,,M9,36.0,3.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_4715,{24F1CCE0-543D-4B57-A47E-7DEB1F24BFCB},,,,,felonies,Yes,22986,Other
4364,5981,3046020,8643662,6.283,2017.0,F,31-40,Black,Short Split,,M8,72.0,6.0,1.0,12.0,100.0,0.0,,0.0,Felony_Sentences_4364,{A349ECAA-D408-4F9A-821D-6FD6F073C501},,,,,misdemeanours,Yes,54612,Property
13742,14186,4678222,9217018,,2013.0,M,22-30,Black,Long Split,,M6,720.0,36.0,24.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_13742,{A9C62825-840B-4A6A-829A-93D66354EDD3},,,,,misdemeanours,No,54612,Violent
24403,24421,9909743,8603270,3.1415,2010.0,M,31-40,Black,Probation,,M9,144.0,12.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_24403,{67CE721A-02A8-4B9E-815A-C3E08C3115CE},,,,,infractions,No,23891,Other
6742,7918,6020971,811238,3.1415,2016.0,M,51-60,Black,Probation,,D3,216.0,18.0,0.0,,100.0,,0.0,0.0,Felony_Sentences_6742,{7CE9F5A1-7C37-4D99-ADEC-7BB3089ADC66},,,,,felonies,No,54612,Drug
6200,4868,1816615,9758345,6.283,2017.0,M,22-30,Black,Incarceration,,M5,720.0,0.0,60.0,0.0,,0.0,0.0,0.0,Felony_Sentences_6200,{CB755DFC-D07D-4D0C-BA06-DCEF434A3ADE},,,,,misdemeanours,Yes,54612,Weapon
9971,9244,9056349,8704829,3.1415,2015.0,M,31-40,Black,Incarceration,,D3,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_9971,{58DC5EF9-9B8B-40C9-91F4-17171D89E510},,,,,infractions,No,54612,Drug
16691,16210,2996652,5453407,3.1415,2012.0,M,22-30,Black,Incarceration,,D2,240.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_16691,{832990EA-6F3B-4C4F-B8AF-347527400352},,,,,infractions,Yes,23891,Drug
19475,20232,6500562,5090816,3.1415,,M,22-30,Black,Incarceration,,D3,168.0,0.0,14.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_19475,{3AF61822-D35E-45F2-8127-2BDA227268C4},,,,,infractions,Yes,54612,Drug
4522,6028,609406,4318564,3.1415,2017.0,M,22-30,Black,Incarceration,,,192.0,0.0,16.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_4522,{5ADF9492-77DD-4C76-AA0A-1CBE0C69E335},,,,,infractions,No,23891,Drug
4525,6031,7583510,5882230,9.4245,2017.0,M,31-40,Black,Incarceration,,M7,288.0,0.0,24.0,0.0,100.0,0.0,,0.0,Felony_Sentences_4525,{0263E1B3-A99A-47DB-9915-A02AE6AD0E2A},,,,,infractions,Yes,23891,Weapon
21505,21468,7038349,9313224,3.1415,2011.0,M,41-50,Other or Unknown,Incarceration,,M9,216.0,0.0,18.0,0.0,400.0,0.0,0.0,0.0,Felony_Sentences_21505,{3BE1B7E8-91E6-442A-A725-BAF5EBA03E3D},,,,,misdemeanours,No,23891,Other
472,325,3686976,2404647,3.1415,2020.0,M,22-30,Black,Probation,,M8,144.0,12.0,0.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_472,{AF6DE9ED-CE2D-40EC-97C2-8B9A1EBAAA41},,,,,misdemeanours,Yes,54612,Property
310,463,7090008,163474,3.1415,2020.0,M,31-40,Black,Incarceration,,M8,324.0,0.0,27.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_310,{C9AE8A71-4DAB-476A-95AD-04603B4AB0B5},,,,,infractions,No,22986,Violent
6560,5961,1315370,23513,3.1415,2017.0,M,51-60,Black,Probation,,,144.0,12.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_6560,{6D10736E-CE9B-44B2-A012-19149E3FE718},,,,,misdemeanours,Yes,22986,Drug
18631,18336,4438361,1143361,3.1415,2012.0,M,18-21,Black,Short Split,,M8,288.0,21.0,3.0,24.0,450.0,0.0,0.0,0.0,Felony_Sentences_18631,{6C1FFB47-2DC7-403C-A1EC-B8984AA4912B},,,,,infractions,Yes,22986,Weapon
8297,7145,4891885,6227227,3.1415,2016.0,M,31-40,Black,Probation,,D3,216.0,18.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_8297,{52432141-7867-4B29-B1F0-7F9CFBDAB3CA},,,,,misdemeanours,Yes,23891,Drug
12826,11779,4357069,1832655,3.1415,2014.0,M,31-40,Black,Incarceration,,M8,216.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_12826,{ED701104-4F7B-4961-A949-89577C4E2D29},,,,,infractions,Yes,54612,Weapon
3025,3171,3568330,8569065,3.1415,2018.0,M,61-70,Black,Probation,,D3,120.0,10.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_3025,{06FA7EBB-ABFF-46CA-B1E1-A022FFCD74A4},,,,,misdemeanours,Yes,23891,Drug
19532,18575,7404630,7041945,12.566,2011.0,M,22-30,Black,Probation,,M8,192.0,16.0,0.0,12.0,100.0,50.0,0.0,0.0,Felony_Sentences_19532,{A3ED0EBC-6151-40EC-88EC-4D5DB39B587F},,,,,misdemeanours,No,54612,Weapon
13578,12544,7177094,2203243,3.1415,2014.0,M,51-60,Black,Probation,,D3,180.0,15.0,0.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_13578,{04074CFB-0A72-48C3-A904-91B4462CFD45},,,,,felonies,No,23891,Drug
17712,16455,4778847,2952572,6.283,2012.0,M,31-40,Black,Probation,,D3,72.0,6.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_17712,{DCB6BF2F-190A-4EA2-8BAE-7F782B90B511},,,,,infractions,Yes,23891,Drug
23839,24229,529983,9186236,3.1415,2010.0,,31-40,Black,Incarceration,,D3,192.0,0.0,16.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_23839,{AF3F8ADD-CEE9-4B94-96AA-E424A1206C55},,,,,infractions,Yes,22986,Drug
21958,22145,9655873,3835669,3.1415,,M,31-40,Black,Incarceration,,M6,4176.0,0.0,348.0,,100.0,0.0,0.0,0.0,Felony_Sentences_21958,{98F2C4E1-1417-429F-893D-ED507D8D9974},,,,,infractions,Yes,22986,Violent
4710,4488,2050450,6807399,3.1415,2018.0,,22-30,White,Probation,,M9,72.0,6.0,0.0,12.0,100.0,0.0,900.0,0.0,Felony_Sentences_4710,{1F41A188-85E5-46FE-9B54-D63DD66EED09},,,,,felonies,Yes,54612,Property
18194,17156,1572471,266452,3.1415,2012.0,M,31-40,Other or Unknown,Incarceration,,M8,216.0,0.0,18.0,0.0,450.0,0.0,0.0,0.0,Felony_Sentences_18194,{F7E8CF61-DAC8-4F5B-A21B-50A7230B502E},,,,,misdemeanours,Yes,23891,Property
20789,21866,9081288,1727203,3.1415,2010.0,M,18-21,White,Incarceration,,M6,,0.0,18.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_20789,{677369FC-F4C4-4BA6-8D6D-6E9E04774648},,,,,infractions,No,22986,Violent
7560,6965,1522399,5613536,3.1415,2016.0,M,31-40,Black,Incarceration,,M9,84.0,0.0,7.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_7560,{936EC585-A7CA-4FE8-99E1-9396F6486DBF},,,,,misdemeanours,Yes,54612,Other
16451,17298,9632623,1587484,3.1415,2012.0,M,18-21,Black,Incarceration,,M5,576.0,0.0,48.0,,100.0,0.0,0.0,0.0,Felony_Sentences_16451,{C77502ED-4A7E-43AB-8483-FD3A7EF2FF95},,,,,misdemeanours,Yes,22986,Violent
7850,7034,5190860,1302592,43.981,2016.0,M,31-40,,Short Split,,D2,240.0,18.0,2.0,36.0,100.0,0.0,0.0,0.0,Felony_Sentences_7850,{8A7AA20B-91FF-48A9-879A-08BE43645C53},,,,,misdemeanours,Yes,23891,Drug
10128,9811,9270909,7088859,3.1415,2015.0,M,18-21,Black,,,M9,72.0,0.0,6.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_10128,{3F8838FF-C059-4B26-A8F7-1EE8F467CC88},,,,,infractions,No,22986,Other
4375,5992,7815886,2665052,3.1415,2017.0,M,31-40,Black,Incarceration,,M7,360.0,0.0,30.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_4375,{D301AD94-3A1B-4042-AE1B-1372EB06420D},,,,,infractions,Yes,54612,Property
19829,19164,9599040,9205344,3.1415,2011.0,M,18-21,Black,Probation,,M8,144.0,12.0,0.0,12.0,100.0,0.0,0.0,,Felony_Sentences_19829,{B82E2C42-AF7E-44F1-9772-DD65FE1ECAA7},,,,,misdemeanours,No,23891,Property
6432,6615,3235978,4189975,3.1415,2017.0,M,18-21,Black,Incarceration,,M8,72.0,,6.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_6432,{E6646DC5-F0AC-44F3-A7BC-9D174E9E5EEA},,,,,misdemeanours,No,54612,Violent
637,489,3452403,8994046,3.1415,2020.0,M,22-30,Black,Short Split,,,,24.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_637,{01071F42-9B4E-4EF5-B08C-97533839DB69},,,,,felonies,Yes,23891,Property
17540,17986,355535,9177176,6.283,2012.0,M,,Black,Incarceration,,D3,288.0,0.0,24.0,0.0,100.0,0.0,,0.0,Felony_Sentences_17540,{F0E888AE-C60C-435A-8119-4800147FDBB3},,,,,misdemeanours,No,23891,Drug
12964,11809,4431251,757744,3.1415,2014.0,M,31-40,Black,,,D2,168.0,8.0,6.0,,,0.0,0.0,0.0,Felony_Sentences_12964,{B8DC4B72-60FA-4775-9C62-7F3D9B0EED2A},,,,,infractions,Yes,54612,Drug
15910,17794,616445,5145722,3.1415,2012.0,M,18-21,Black,Short Split,,,144.0,11.0,1.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_15910,{E64E4E0D-EC1A-45CD-AB3B-8899DFC74CD0},,,,,infractions,Yes,54612,Other
581,695,4967006,1691419,3.1415,2019.0,M,22-30,Black,Incarceration,,M5,576.0,0.0,48.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_581,{FB7D647A-9A5F-4DA5-8F16-4E4460A86177},,,,,misdemeanours,Yes,23891,Violent
19141,19492,3405876,3143086,3.1415,2011.0,F,41-50,Black,Incarceration,,D2,36.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_19141,{177ABB00-AEEE-4288-85AF-AA88BEBBAC5B},,,,,felonies,No,22986,Drug
4674,6178,6754582,3066485,3.1415,2017.0,M,22-30,Black,Short Split,,D2,192.0,16.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_4674,{319E3AD3-E1AC-4CA5-90C1-CFFAB1B925A7},,,,,infractions,Yes,54612,Drug
7062,8841,2170185,955407,28.273500000000002,2015.0,M,18-21,Black,Incarceration,,M5,,0.0,84.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_7062,{88941991-78EC-4B68-968C-F3E345524485},,,,,felonies,No,23891,Violent
3378,3232,6678304,147825,3.1415,2018.0,,15-17,Black,Incarceration,Voluntary Manslaughter,M3,1224.0,0.0,102.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_3378,{4222F2BF-7E39-4BA9-A5AB-99FDB65042D3},,,,,misdemeanours,Yes,54612,Homicide
22439,18262,8453724,557684,6.283,2012.0,M,22-30,Black,Incarceration,,M6,504.0,0.0,42.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_22439,{F1B90390-A5B5-4723-A88C-39EC02E060CF},,,,,felonies,Yes,54612,Violent
7639,8148,1847930,7421356,3.1415,2016.0,M,22-30,Black,Short Split,,,144.0,12.0,1.0,18.0,100.0,0.0,,0.0,Felony_Sentences_7639,{099F1429-0984-4900-8DFB-18163ED22120},,,,,felonies,No,22986,Violent
11104,11215,6369882,4296640,9.4245,2014.0,M,,Black,,,M5,192.0,0.0,16.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_11104,{BEAB765F-3AD7-44CF-8638-6305AE86EF81},,,,,infractions,No,22986,Violent
12643,13338,6539795,9648640,3.1415,2013.0,M,18-21,Black,Incarceration,,D4,120.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_12643,{FA3CA42D-8810-414C-BABC-198053099812},,,,,misdemeanours,No,22986,Drug
9082,11290,584039,1013663,3.1415,2014.0,M,18-21,Black,Short Split,,M8,,18.0,,20.0,250.0,0.0,0.0,0.0,Felony_Sentences_9082,{7F7DA577-25A6-4C32-8457-CEA22732440E},,,,,infractions,No,22986,Property
15271,15096,6127021,453494,6.283,2013.0,M,18-21,Black,Incarceration,,M7,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_15271,{0AC40DB2-D39C-4C00-8DC2-A1ECED84E26D},,,,,misdemeanours,No,23891,Weapon
15863,15864,8423190,4058558,3.1415,2012.0,F,41-50,Black,Incarceration,,D3,120.0,0.0,10.0,0.0,100.0,,0.0,0.0,Felony_Sentences_15863,{5D0ABC9D-791C-4F4E-86F1-A0FEEA4EE83D},,,,,infractions,Yes,54612,Drug
24445,23381,5385253,574670,3.1415,2010.0,M,22-30,Black,Incarceration,,M9,684.0,0.0,57.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_24445,{6855D35C-62DE-4FF8-948B-C779B35BC7BA},,,,,felonies,No,54612,Sex
8319,7167,2080518,2729698,3.1415,2016.0,M,22-30,Black,,,M3,1584.0,0.0,132.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_8319,{AE0EC6C0-6BCC-47EF-A761-28DF9FB1DD92},,,,,felonies,Yes,22986,Property
11893,13547,5016910,521763,3.1415,2013.0,M,15-17,Black,Short Split,,M9,72.0,6.0,1.0,36.0,100.0,0.0,0.0,0.0,Felony_Sentences_11893,{358844E3-ED33-4BA5-9AF7-5C746E060DE4},,,,,felonies,Yes,54612,Other
1402,1543,8539374,4093203,3.1415,2019.0,F,31-40,Black,Probation,,M6,216.0,,0.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_1402,{29E7B145-B7B5-4A86-9995-E44319C5779B},,,,,misdemeanours,Yes,23891,Violent
11389,12570,8876971,4678619,3.1415,2014.0,M,22-30,Black,Incarceration,,M8,264.0,0.0,22.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_11389,{37E1349B-AA50-4D32-AE6C-5CB4AF4BFA85},,,,,misdemeanours,Yes,23891,Violent
5240,5636,6065561,4240382,3.1415,2017.0,M,,Black,Short Split,,M8,120.0,10.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_5240,{4FD0BC5B-4463-41F8-9D15-7156946F1F88},,,,,misdemeanours,No,54612,Weapon
18466,19919,3827902,6751417,6.283,2011.0,,22-30,Black,Incarceration,,M8,,0.0,36.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_18466,{533AF43C-14E4-455D-8AEC-B62768D4E78F},,,,,misdemeanours,Yes,22986,Weapon
11639,11485,4228227,9731883,3.1415,2014.0,M,18-21,,Short Split,,M7,360.0,24.0,6.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_11639,{CB571876-445E-4D9A-9C5D-59C2013FCF97},,,,,misdemeanours,No,54612,Property
7322,8053,2882007,5729067,3.1415,2016.0,M,22-30,Black,Incarceration,,D2,216.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_7322,{7562B9F6-6685-4DDB-B6B4-32711982F8F4},,,,,infractions,Yes,22986,Drug
16539,16169,5280809,9206844,3.1415,2012.0,M,18-21,Black,Incarceration,,,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_16539,{9D1D1A70-C834-414E-8EB7-F1546CF33E3D},,,,,felonies,No,54612,Other
5930,5333,1668054,5892358,3.1415,2017.0,M,15-17,Black,Incarceration,,M6,288.0,0.0,24.0,,100.0,0.0,0.0,0.0,Felony_Sentences_5930,{145A4916-EE34-48F7-AA63-9BDCBC84463B},,,,,misdemeanours,Yes,54612,Violent
5411,6360,8759096,5074896,3.1415,2017.0,M,22-30,Black,Incarceration,,M5,864.0,0.0,72.0,0.0,100.0,0.0,475.0,0.0,Felony_Sentences_5411,{7AF1CC41-AABA-43E8-85EA-3A6D411F8A68},,,,,misdemeanours,No,23891,Property
20698,22467,2601784,2661116,3.1415,2010.0,M,41-50,Black,,,M7,,0.0,36.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_20698,{654312E5-50A0-42E4-A75E-73C59F21CC2D},,,,,felonies,Yes,54612,Property
6686,6761,6653716,8335188,53.4055,2016.0,M,22-30,Black,Life,,M5,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_6686,{4447F18A-EEF0-4372-8976-C9FA7CD99DEF},,,,,misdemeanours,No,23891,Violent
9439,10699,2730872,2160669,3.1415,2014.0,M,15-17,Black,Indeterminate/Incarceration,Murder II,M2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_9439,{47FFBE4D-8734-43C9-8111-A09B1E5FBDE6},,,,,infractions,No,54612,Homicide
21251,21992,3366368,9185510,6.283,2010.0,M,22-30,Black,,,M6,864.0,0.0,72.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_21251,{2351C5BF-68B9-4C34-8AD5-E2AAFC78BBBD},,,,,infractions,No,23891,Violent
13091,11826,693694,4061631,9.4245,2014.0,M,22-30,Black,Incarceration,,M6,432.0,0.0,36.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_13091,{9DFD6EBD-535A-4F39-8CE9-5B8C37AA0A27},,,,,felonies,No,22986,Weapon
8048,7673,8790124,8324207,3.1415,2016.0,M,51-60,Black,Incarceration,,M6,576.0,0.0,48.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_8048,{428FF259-D38E-40FA-AA89-CF0B97884CC9},,,,,infractions,Yes,23891,Violent
7403,6920,2996499,8600555,12.566,2016.0,M,31-40,Black,Incarceration,,M9,144.0,0.0,12.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_7403,{47BC46C0-F381-4708-95CB-7EDC7C7856C7},,,,,infractions,No,23891,Property
9241,9581,114695,5568110,3.1415,2015.0,M,,Other or Unknown,Short Split,,D2,,6.0,6.0,9.0,100.0,0.0,0.0,0.0,Felony_Sentences_9241,{B167F748-0679-456F-AF1D-DB1783580FF6},,,,,infractions,Yes,23891,Drug
5870,6489,1338348,1097244,3.1415,2017.0,M,22-30,Black,Incarceration,,M6,432.0,0.0,36.0,0.0,100.0,0.0,0.0,,Felony_Sentences_5870,{12D03684-4E78-4728-B78F-53DA1D7000C9},,,,,felonies,Yes,23891,Violent
10280,9853,1790278,6873576,6.283,2015.0,M,18-21,Black,Incarceration,,M8,,0.0,24.0,,,0.0,0.0,0.0,Felony_Sentences_10280,{5715E1CB-7897-4209-82F9-EEADC8F7937E},,,,,felonies,No,54612,Violent
6847,7366,6191670,3127819,3.1415,2016.0,M,31-40,Black,Incarceration,,M9,108.0,0.0,9.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_6847,{A74B6E17-635A-402A-95EE-E22969B49AB1},,,,,felonies,Yes,54612,Sex
11744,13509,6547581,3251501,12.566,2013.0,M,18-21,Black,,,M8,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_11744,{0B994EA8-25FE-4839-9B61-9BC7C6AA917A},,,,,felonies,No,22986,Violent
22364,21672,9180300,5145069,3.1415,2011.0,M,31-40,Black,Incarceration,,M8,168.0,0.0,14.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_22364,{EF1AFA75-9BF5-41F9-8D84-A420F35B4DED},,,,,infractions,Yes,23891,Property
16892,17407,8430318,8280226,3.1415,2012.0,M,31-40,White,Incarceration,,M9,84.0,0.0,7.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_16892,{25861754-91CB-4B90-A44F-EF529329822D},,,,,misdemeanours,No,23891,Other
10066,10955,8423627,6099213,25.132,2014.0,M,22-30,Black,Incarceration,,M3,1440.0,0.0,120.0,,100.0,0.0,0.0,0.0,Felony_Sentences_10066,{3D03ACB5-A952-42BA-AE77-CDFC76492967},,,,,misdemeanours,Yes,22986,Violent
2510,2656,9078221,5050107,34.5565,2018.0,M,22-30,Black,Incarceration,,M5,864.0,0.0,72.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_2510,{3ACACA43-FCAA-4AEF-A5EE-B4F9C759C8A1},,,,,felonies,No,54612,Weapon
12840,12350,3857128,6275770,3.1415,2014.0,,22-30,Black,Incarceration,,M8,168.0,0.0,14.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_12840,{52645278-AE25-46C0-AAAC-1D9D68A2C73D},,,,,felonies,Yes,22986,Violent
8207,7720,386238,2408474,3.1415,2016.0,M,31-40,Black,Incarceration,,M7,288.0,0.0,24.0,0.0,100.0,,0.0,0.0,Felony_Sentences_8207,{99B7C63D-DDD6-46A7-816C-31EA37791A8E},,,,,felonies,No,23891,Weapon
1815,1670,1130677,6715857,3.1415,2019.0,M,18-21,Black,Probation,,D2,144.0,12.0,0.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_1815,{94255161-7CE4-4A1F-A853-4559C1F45A03},,,,,misdemeanours,No,54612,Drug
15487,14101,4885944,3988795,6.283,2013.0,M,22-30,Black,Short Split,,M8,,7.0,5.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_15487,{B623BCA2-A9B8-422B-A0B6-089155C3254A},,,,,felonies,No,54612,Property
14013,13723,6904902,1877685,3.1415,2013.0,M,31-40,Black,,,D4,120.0,9.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_14013,{FDF4CB76-9808-4458-8725-F81D49FDCB52},,,,,infractions,No,54612,Drug
10489,11046,4935186,7172431,6.283,2014.0,M,31-40,Black,Incarceration,,D3,204.0,0.0,17.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_10489,{8761AC54-5440-4DBF-A509-946E7477359D},,,,,felonies,No,22986,Drug
14538,14909,4796887,858971,,2013.0,M,22-30,Black,Incarceration,,M8,144.0,0.0,12.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_14538,{6EC692F8-424E-42B1-A3A0-3F79CEB8E543},,,,,infractions,No,23891,Property
19834,19169,7864413,7485460,6.283,2011.0,M,51-60,Black,Probation,,D3,264.0,22.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_19834,{164C2770-E98B-499E-8A7C-D4AC176C5E01},,,,,misdemeanours,Yes,54612,Drug
11718,13483,9115195,6930523,6.283,2013.0,M,41-50,Black,Incarceration,,M6,576.0,0.0,48.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_11718,{B2119DEC-CFEB-4D84-BACE-1996D702803D},,,,,misdemeanours,Yes,54612,Violent
1048,1157,2421492,8287375,28.273500000000002,2019.0,M,22-30,White,,,M6,720.0,0.0,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_1048,{6659D042-1B98-4B46-ADF5-95B47CA3FC43},,,,,misdemeanours,No,54612,Sex
16571,16753,8052381,4204773,3.1415,2012.0,M,41-50,,Short Split,,M8,288.0,24.0,1.0,60.0,100.0,250.0,0.0,0.0,Felony_Sentences_16571,{3E21F547-C5D7-4759-AEEC-FF80DCE943B5},,,,,infractions,Yes,54612,Sex
10446,9908,2308711,5901498,3.1415,2015.0,M,22-30,Black,Short Split,,D3,168.0,14.0,1.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_10446,{3C5E35F9-1359-41B2-8B3E-9FD541F9B20D},,,,,felonies,No,23891,Drug
6124,5858,1751750,8859789,3.1415,2017.0,M,22-30,Black,Short Split,,D3,60.0,5.0,1.0,12.0,100.0,0.0,,0.0,Felony_Sentences_6124,{1A1347F8-123A-413E-9010-E509C46E4697},,,,,misdemeanours,No,22986,Drug
20847,22726,2388776,7082218,3.1415,2010.0,,31-40,Black,Incarceration,,D3,120.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_20847,{A75B1315-A59A-4D2A-8E4D-31F4DF14BA93},,,,,felonies,Yes,54612,Drug
4335,5510,1131477,1304869,12.566,2017.0,M,51-60,Black,Incarceration,,M7,288.0,0.0,24.0,0.0,100.0,0.0,,0.0,Felony_Sentences_4335,{74663E0F-4292-4069-A9D9-1320E6EBE336},,,,,infractions,Yes,23891,Sex
1894,2042,9156189,3644870,6.283,2019.0,M,31-40,Black,Probation,,D4,84.0,7.0,0.0,12.0,100.0,0.0,,0.0,Felony_Sentences_1894,{EA54B577-BD56-40DD-B933-EDB52E1BB24D},,,,,infractions,No,54612,Drug
